OBJECTID,PULAU,PEJABAT,ID_PROVINSI,PROVINSI,ID_KABUPATEN,KABUPATEN,KECAMATAN,KELURAHAN,JENIS_IZIN,BADAN_USAHA,NAMA_PERUSAHAAN,KODE_WIUP,SK_IUP,TANGGAL_BERLAKU,TANGGAL_BERAKHIR,KEGIATAN,LUAS_SK,KOMODITAS,CNC,GENERASI,KODE_WIL,LOKASI,GEOMETRY,STATUS_IUP
3718.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,04,BANGKA TENGAH,,KERAKAS,IUP,PT,TIMAH TBK,3119042112014020,188.44/998/DPE/2016,2016-10-25,2025-07-21,OPERASI PRODUKSI,3101.0,TIMAH,CNC-1,,1583,"DESA KERAKAS, KEC SUNGAI SELAH, KAB BANGKA TENGAH","POLYGON ((106.12969500000003 -2.3037519999999745, 106.12969199999998 -2.310861999999986, 106.13183199999997 -2.310859999999991, 106.13183600000002 -2.316802999999993, 106.13413800000001 -2.316800999999998, 106.13414040200001 -2.3260111629999756, 106.134138888 -2.3260111120000033, 106.13331944200002 -2.326011113999982, 106.13331944800001 -2.3264805509999746, 106.13197778099999 -2.3264805580000143, 106.13197777699997 -2.3272416639999847, 106.131286112 -2.3272416710000243, 106.13128610799998 -2.328455553000026, 106.134138888 -2.328452777999985, 106.134141043 -2.3284528219999743, 106.134142 -2.3320790000000216, 106.13805300000001 -2.3320850000000064, 106.138059 -2.3390039999999885, 106.14110699999998 -2.3390019999999936, 106.14111400000002 -2.3469709999999964, 106.14346999999998 -2.3469690000000014, 106.14347500000002 -2.3536619999999857, 106.14869099999999 -2.3536399999999844, 106.14869199999998 -2.3770039999999995, 106.15105699999998 -2.3770020000000045, 106.15105499999999 -2.4174980000000232, 106.14605499999999 -2.417502000000013, 106.14605399999999 -2.427080999999987, 106.134525 -2.4270819999999844, 106.134525 -2.427083348999986, 106.13050555199999 -2.4270833310000057, 106.13050555500001 -2.4374444470000185, 106.130505266 -2.437447443999986, 106.107329 -2.4374440000000277, 106.10733699999997 -2.4356349999999907, 106.08491700000002 -2.4355810000000133, 106.07680499999998 -2.4356409999999755, 106.07680900000003 -2.429029000000014, 106.08169199999998 -2.429025000000024, 106.08169800000002 -2.4253350000000182, 106.08785899999998 -2.425329999999974, 106.08786099999998 -2.428559000000007, 106.097915 -2.428586999999993, 106.11457999999999 -2.428555000000017, 106.11458499999998 -2.424248999999975, 106.11688700000002 -2.4242479999999773, 106.11688800000002 -2.413663999999983, 106.11152800000002 -2.413669000000027, 106.11152499999997 -2.409752000000026, 106.10725300000001 -2.4097469999999817, 106.10725400000001 -2.388471999999979, 106.108837 -2.388469999999984, 106.108833 -2.384364000000005, 106.11180999999999 -2.3843610000000126, 106.11180200000001 -2.36266999999998, 106.10753 -2.3626649999999927, 106.10752600000001 -2.357110999999975, 106.10180600000001 -2.3571150000000216, 106.10181 -2.3496710000000007, 106.10927299999997 -2.349665000000016, 106.10927600000002 -2.3530299999999897, 106.11605600000001 -2.3530250000000024, 106.11605200000002 -2.358776999999975, 106.12058400000001 -2.3587739999999826, 106.12057900000002 -2.352197999999987, 106.11722500000002 -2.352191000000005, 106.11722200000003 -2.3482480000000123, 106.11258199999997 -2.3482510000000048, 106.11258700000002 -2.343999999999994, 106.12613900000002 -2.343997999999999, 106.12613900000002 -2.366837999999973, 106.12088799999998 -2.3668329999999855, 106.12089300000002 -2.37360799999999, 106.11805099999998 -2.373609999999985, 106.11805399999997 -2.38844499999999, 106.11317100000002 -2.38844899999998, 106.11316599999998 -2.4043869999999856, 106.11533055299998 -2.404390567000007, 106.11533056000002 -2.407772224999974, 106.11680461499998 -2.407772222999995, 106.116803 -2.4093859999999836, 106.119980554 -2.4093890589999774, 106.11998055700002 -2.410394449000023, 106.12200000000001 -2.4103944419999834, 106.12200207699999 -2.4103940659999807, 106.122003 -2.4112539999999854, 106.126444445 -2.4112540279999735, 106.12644444 -2.41258889300002, 106.12733611499999 -2.412588891999974, 106.127336114 -2.413286110999991, 106.12772500400001 -2.41328611199998, 106.12772499699997 -2.4158083300000044, 106.129066663 -2.415808330999994, 106.129066663 -2.4130305549999775, 106.12835277800002 -2.413030553999988, 106.12835278 -2.4122249979999992, 106.12783333099998 -2.41222499700001, 106.12783333700003 -2.4112540340000237, 106.14377400000001 -2.4112539999999854, 106.14377400000001 -2.400418000000002, 106.14505100000002 -2.4004170000000045, 106.14505600000001 -2.3950530000000185, 106.14110799999997 -2.395056000000011, 106.14108299999998 -2.38580300000001, 106.14333099999999 -2.385809999999992, 106.14333599999998 -2.370775999999978, 106.13816600000001 -2.3707810000000222, 106.13816200000002 -2.366745999999978, 106.14299999999997 -2.3667520000000195, 106.14300100000003 -2.357028000000014, 106.14096899999998 -2.3570290000000114, 106.14094899999998 -2.354134999999985, 106.13916799999998 -2.3541359999999827, 106.13916599999999 -2.3516670000000204, 106.13092 -2.3516650000000254, 106.13091500000002 -2.33438799999999, 106.12969199999998 -2.3343889999999874, 106.12969600000002 -2.3278040000000146, 106.129694443 -2.326491669999996, 106.126026083 -2.326491670999985, 106.12602399999997 -2.3235010000000216, 106.12919799999997 -2.3234990000000266, 106.12919499999998 -2.319808000000023, 106.122613 -2.3198039999999764, 106.12260702600003 -2.3125009999999975, 106.125673 -2.3125009999999975, 106.125673 -2.3124747960000036, 106.12578100000002 -2.3124750000000063, 106.12577800000003 -2.308667000000014, 106.118809 -2.308663000000024, 106.11880200000002 -2.2999980000000164, 106.12433299999998 -2.300003000000004, 106.12433499999997 -2.303746999999987, 106.12969500000003 -2.3037519999999745))",KADALUARSA
3363.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,00,"BELITUNG, BELITUNG TIMUR",,,IUP,PT,TIMAH TBK,2119002112014162,188.44/385/DPE/2010,2010-04-30,2025-07-20,OPERASI PRODUKSI,1625.0,TIMAH DMP,CNC-1,,,KAB. BELITUNG DAN BELITUNG TIMUR,"POLYGON ((107.87383 -2.6695310000000063, 107.87382200000002 -2.6776629999999955, 107.88281599999999 -2.6776689999999803, 107.88281799999999 -2.6898760000000266, 107.88910800000002 -2.689879000000019, 107.88910199999998 -2.6989229999999793, 107.883711 -2.698917999999992, 107.88377300000002 -2.7174590000000194, 107.87561399999998 -2.7174610000000143, 107.87561299999999 -2.720622999999989, 107.86751700000002 -2.720616000000007, 107.86751099999998 -2.725594000000001, 107.85402299999998 -2.725590000000011, 107.85402399999998 -2.7219670000000065, 107.85132800000002 -2.7219729999999913, 107.85132599999997 -2.7174459999999954, 107.841433 -2.717443000000003, 107.84143899999998 -2.7047830000000204, 107.87426299999998 -2.7047959999999875, 107.87426900000003 -2.695750999999973, 107.85762799999998 -2.695744999999988, 107.85763500000002 -2.683086000000003, 107.868875 -2.6830870000000004, 107.868876 -2.679472999999973, 107.86303500000002 -2.6794679999999858, 107.86303900000001 -2.6695199999999772, 107.87383 -2.6695310000000063))",KADALUARSA
3954.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,02,BELITUNG,TANJUNGPANDAN,BULUH TUMBANG,IUP,PT,BABEL INTI PERKASA,3119022112014059,188.4/421/ESDM/DPMPTSP/2019,2019-01-07,2027-01-07,OPERASI PRODUKSI,48.7,TIMAH,CNC-1,,,DESA BULUH TUMBANG KEC. TANJUNGPANDAN KAB. BELITUNG,"POLYGON ((107.70069444400002 -2.7715833330000237, 107.70069444400002 -2.7710763009999937, 107.70069444400002 -2.770388889000003, 107.70046126400001 -2.770388889000003, 107.70027777799999 -2.770388889000003, 107.70027777799999 -2.769847973000026, 107.70027777799999 -2.7692499999999995, 107.70007493700001 -2.7692499999999995, 107.69994444399998 -2.7692499999999995, 107.69994444399998 -2.768865310000024, 107.69994400000002 -2.7688640000000078, 107.69598100000002 -2.7688719999999876, 107.69597499999998 -2.767021999999997, 107.70632799999998 -2.7669970000000035, 107.706342 -2.7723669999999743, 107.70113934099999 -2.7723779930000205, 107.70113888899999 -2.7723611110000093, 107.70113888899999 -2.7715833330000237, 107.700866437 -2.7715833330000237, 107.70069444400002 -2.7715833330000237))",AKTIF
5013.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,06,BELITUNG TIMUR,,,IUP,PT,TIMAH TBK,3119062112014119,188.44/976/DPE/2016,2016-10-25,2025-07-21,OPERASI PRODUKSI,7285.0,TIMAH,CNC-14,,,KAB. BELITUNG TIMUR,"POLYGON ((108.024293 -3.059303, 108.024305556 -3.0881861110000273, 108.03424999999999 -3.0881861110000273, 108.03424999999999 -3.112722222000002, 108.05988888899998 -3.112722222000002, 108.05988888899998 -3.105000000000018, 108.067527778 -3.105000000000018, 108.067527778 -3.099527777999981, 108.09588888899998 -3.099527777999981, 108.09588888899998 -3.1195000000000164, 108.04372222199999 -3.1195000000000164, 108.04372222199999 -3.1262777779999738, 108.035166667 -3.1262777779999738, 108.035166667 -3.1461666669999886, 108.01716666700003 -3.1461666669999886, 108.01716666700003 -3.1547499999999786, 107.99013888899998 -3.1547499999999786, 107.99013888899998 -3.141194444000007, 107.999138889 -3.141194444000007, 107.999138889 -3.1212222219999717, 108.02256299999999 -3.121212000000014, 108.022536 -3.1117889999999875, 107.97280555600003 -3.111798080000028, 107.97280555600003 -3.109608332999983, 107.974636111 -3.109608332999983, 107.974636111 -3.1077527780000196, 107.980830556 -3.1077527780000196, 107.980830556 -3.1062805560000015, 107.98576111099999 -3.1062805560000015, 107.98576111099999 -3.104658332999975, 107.99041388900002 -3.104658332999975, 107.99041388900002 -3.1029805559999772, 107.99308611100003 -3.1029805559999772, 107.99308611100003 -3.0962972219999756, 107.99001944399998 -3.0962972219999756, 107.99001944399998 -3.0997750000000224, 107.98759444400002 -3.0997750000000224, 107.98759444400002 -3.1021499999999946, 107.981211111 -3.1021499999999946, 107.981211111 -3.1038222220000193, 107.97451944400001 -3.1038222220000193, 107.97451944400001 -3.1055472219999842, 107.96878055600001 -3.1055472219999842, 107.96878055600001 -3.108263889, 107.96219166700001 -3.108263889, 107.96219166700001 -3.1118000179999967, 107.93186111099999 -3.111805555999979, 107.93186111099999 -3.0787500000000136, 107.936638889 -3.0787500000000136, 107.936638889 -3.0688055559999725, 107.94475 -3.0688055559999725, 107.94475 -3.0891388890000258, 107.95645000000002 -3.0891280000000165, 107.95641999999998 -3.07831299999998, 107.969946 -3.078275000000019, 107.96996999999999 -3.0869030000000066, 107.98703699999999 -3.086855000000014, 107.98702777800003 -3.079194443999995, 107.99602777799998 -3.079194443999995, 107.99602777799998 -3.092777778000027, 107.999166667 -3.092777778000027, 107.999166667 -3.1045277779999765, 108.01122222200001 -3.1045277779999765, 108.01122222200001 -3.067444443999989, 108.016722222 -3.067444443999989, 108.016722222 -3.0556666670000254, 108.037388889 -3.0556666670000254, 108.037388889 -3.0475833329999773, 108.02030555599998 -3.0475833329999773, 108.02030500000001 -3.040793000000008, 108.00863099999998 -3.0408259999999814, 108.008611111 -3.0321944440000266, 108.01133333299998 -3.0321944440000266, 108.01133333299998 -3.02583333299998, 108.03112800000002 -3.02582000000001, 108.03113888899998 -3.038972221999984, 108.06216666699999 -3.038972221999984, 108.06216666699999 -3.0475833329999773, 108.05091666700002 -3.0475833329999773, 108.05094075800002 -3.0565357080000126, 108.05091666700002 -3.0565277779999747, 108.04374999999999 -3.0565277779999747, 108.04374999999999 -3.0592475230000105, 108.024293 -3.059303))",KADALUARSA
5783.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,01,BANGKA,,,IUP,PT,TIMAH TBK,3119012112014233,188.44/989/DPE/2016,2016-10-25,2025-07-20,OPERASI PRODUKSI,3529.0,TIMAH DMP,CNC-2,,19010410OP245,"DAERAH SUNGAI SEMBUAN, KAB.BANGKA","POLYGON ((105.853433 -1.5927330000000097, 105.85783888100002 -1.5927330000000097, 105.85783888899999 -1.5927333330000124, 105.85783888899999 -1.5990277779999928, 105.85938055600002 -1.5990277779999928, 105.85938055600002 -1.6000027779999755, 105.86061111100003 -1.6000027779999755, 105.86061111100003 -1.601205556000025, 105.86175277799998 -1.601205556000025, 105.86175277799998 -1.6032472219999931, 105.86252777800001 -1.6032472219999931, 105.862528 -1.6032471849999865, 105.862528 -1.6112360000000194, 105.865478 -1.6112360000000194, 105.865478 -1.615477999999996, 105.87328300000001 -1.615477999999996, 105.87328300000001 -1.6175559999999791, 105.87714999999997 -1.6175559999999791, 105.877161 -1.6241939999999886, 105.87068900000003 -1.6241939999999886, 105.87068900000003 -1.6202640000000201, 105.86620599999998 -1.6202640000000201, 105.86620599999998 -1.6323889999999892, 105.858069 -1.6323889999999892, 105.858069 -1.6147940000000176, 105.85399999999998 -1.6147940000000176, 105.85399999999998 -1.617050000000006, 105.85188299999999 -1.617050000000006, 105.85188299999999 -1.6214309999999728, 105.84513099999998 -1.6214309999999728, 105.84513099999998 -1.6183639999999855, 105.84826399999997 -1.6183639999999855, 105.84826399999997 -1.6114499999999907, 105.85121099999998 -1.6114499999999907, 105.85121099999998 -1.6026610000000119, 105.84346099999999 -1.6026610000000119, 105.84346099999999 -1.6107390000000237, 105.835778 -1.6107390000000237, 105.835778 -1.6046220000000062, 105.82242500000001 -1.6046220000000062, 105.82242500000001 -1.5960440000000062, 105.83574399999998 -1.5960440000000062, 105.83574399999998 -1.5924219999999991, 105.84113300000001 -1.5924219999999991, 105.84113300000001 -1.5792000000000144, 105.83274399999999 -1.5792000000000144, 105.83274399999999 -1.5870970000000284, 105.82818900000001 -1.5870970000000284, 105.82818900000001 -1.5797999999999774, 105.82356099999998 -1.5797999999999774, 105.82356099999998 -1.5892999999999802, 105.819094 -1.5892999999999802, 105.819094 -1.5803999999999974, 105.81437799999998 -1.5803999999999974, 105.81437799999998 -1.575144000000023, 105.81819999999999 -1.575144000000023, 105.81819999999999 -1.5718249999999898, 105.81004999999999 -1.5718249999999898, 105.81004999999999 -1.5663279999999986, 105.80510800000002 -1.5663279999999986, 105.80510800000002 -1.5724609999999757, 105.79945600000002 -1.5724609999999757, 105.79945600000002 -1.5687829999999963, 105.79634399999998 -1.5687829999999963, 105.79634399999998 -1.561382999999978, 105.80098600000002 -1.561382999999978, 105.80098600000002 -1.5550029999999992, 105.80346700000001 -1.5550029999999992, 105.80346700000001 -1.545930999999996, 105.801828 -1.545930999999996, 105.801828 -1.5410777779999876, 105.80668333300002 -1.5410777779999876, 105.80668333300002 -1.5406416669999885, 105.81733333300002 -1.5406416669999885, 105.81733333300002 -1.5426611109999726, 105.83342777799999 -1.5426611109999726, 105.83342800000003 -1.5426610179999898, 105.83342800000003 -1.5652999999999793, 105.85355600000003 -1.5652999999999793, 105.85355600000003 -1.5484055559999774, 105.85486111099999 -1.5484055559999774, 105.85486111099999 -1.5433944440000005, 105.85486122200001 -1.543393999999978, 105.86118900000002 -1.543393999999978, 105.86118900000002 -1.5342560000000276, 105.86435799999998 -1.5342560000000276, 105.86435799999998 -1.5281669999999963, 105.86740300000002 -1.5281669999999963, 105.86740300000002 -1.5234310000000164, 105.87215833300002 -1.5234310000000164, 105.87215833300002 -1.5257666670000276, 105.87179166700002 -1.5257666670000276, 105.87179166700002 -1.529916667000009, 105.87623888899998 -1.529916667000009, 105.876239 -1.529916663999984, 105.876239 -1.5338780000000156, 105.87097799999998 -1.5338780000000156, 105.87097799999998 -1.541889000000026, 105.86798599999997 -1.541889000000026, 105.86798599999997 -1.5508330000000115, 105.862572 -1.5508330000000115, 105.862572 -1.5656169999999747, 105.857956 -1.5656169999999747, 105.857956 -1.5748189999999909, 105.85319399999997 -1.5748189999999909, 105.85319399999997 -1.577588999999989, 105.850708 -1.577588999999989, 105.850708 -1.5893689999999765, 105.853433 -1.5893689999999765, 105.853433 -1.5927330000000097))",KADALUARSA
6675.0,SUMATERA,BUPATI,19,KEPULAUAN BANGKA BELITUNG,05,BANGKA BARAT,JEBUS,,IUP,PT,TIMAH TBK,3119052112014119,188.45/ 071 /2.03.02/2010,2010-04-28,2025-07-20,OPERASI PRODUKSI,2567.2,TIMAH,CNC-2,,,S. PETAR / T. PETAR-RUKAM KEC. JEBUS,"POLYGON ((105.52445473300003 -1.768839307999997, 105.52446029700002 -1.7497397810000166, 105.526787899 -1.7497404810000035, 105.52679258900002 -1.7335258620000218, 105.53714552500003 -1.7335289060000036, 105.53714625600003 -1.730861176000019, 105.54106451500002 -1.7308622269999887, 105.54106480299998 -1.7297860539999874, 105.543293554 -1.729786680000018, 105.54329601699999 -1.7209604959999751, 105.53956652300002 -1.7209594810000226, 105.53957087700002 -1.705522578, 105.56840929700002 -1.7055305069999918, 105.568406218 -1.7172324950000188, 105.576916724 -1.7172347239999795, 105.576913332 -1.730591645000004, 105.59275719200002 -1.7305956850000257, 105.592753174 -1.746945975000017, 105.59464039199997 -1.7469463699999892, 105.59463900700001 -1.752670796000018, 105.59014553600002 -1.7526696940000193, 105.59014478300003 -1.7557082390000005, 105.58425824800003 -1.7557067530000268, 105.58425918400002 -1.7520351499999833, 105.58305487899997 -1.752034894000019, 105.58305606699997 -1.7474770700000022, 105.58677668799999 -1.747477984999989, 105.58677874199998 -1.73926665099998, 105.56943395899998 -1.7392622279999728, 105.56943577999999 -1.7322174849999783, 105.555101718 -1.732213623000007, 105.55510320299999 -1.7266067410000119, 105.549225766 -1.7266052019999734, 105.54922420899999 -1.7322753149999812, 105.54598894499998 -1.732274356000005, 105.54598691299998 -1.7396627449999755, 105.548206704 -1.7396633640000232, 105.54820579099999 -1.7429189210000118, 105.55069521000001 -1.7429196379999894, 105.550691443 -1.7564393339999924, 105.54882214100002 -1.7564388010000016, 105.54882035399999 -1.763004274000025, 105.545522097 -1.7630033500000195, 105.54552122899997 -1.7661323689999904, 105.54029071100001 -1.7661308300000087, 105.540289997 -1.768789603000016, 105.52445473300003 -1.768839307999997), (105.53159267799998 -1.7611997610000003, 105.53878232 -1.7610933049999744, 105.538782819 -1.7594745239999838, 105.54096668 -1.759475153999972, 105.540967621 -1.756047738999996, 105.543025597 -1.7560483149999868, 105.543026139 -1.754330130000028, 105.53954811800003 -1.7543291530000147, 105.53955004199997 -1.7475738150000097, 105.54229108200002 -1.7475745579999966, 105.54229196199998 -1.744436582999981, 105.53503044600001 -1.7444345129999874, 105.53502955900001 -1.747590582999976, 105.53345687299998 -1.747590128000013, 105.533453807 -1.7582340970000132, 105.53159346899997 -1.758233544999996, 105.53159267799998 -1.7611997610000003))",KADALUARSA
6676.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,05,BANGKA BARAT,JEBUS,,IUP,PT,TIMAH TBK,3119052112014120,188.44/1032/DPE/2016,2016-10-25,2025-07-20,OPERASI PRODUKSI,125.9,TIMAH,CNC-2,,1488,S. SELIMBANG / BAKIT-SEMULUT KEC. JEBUS,"POLYGON ((105.66891235100002 -1.683171886000025, 105.668913578 -1.6769682550000198, 105.66691859600002 -1.6769678549999867, 105.66691944500002 -1.6726813529999731, 105.66515805 -1.6726810509999837, 105.665158582 -1.6699472249999872, 105.66726944800001 -1.6699472180000043, 105.66726944300001 -1.6682250040000213, 105.67228527999998 -1.6682250040000213, 105.67228474900003 -1.67079240999999, 105.67346610499999 -1.6707926259999795, 105.67346388700003 -1.6708027739999807, 105.67346389199997 -1.676300000000026, 105.675652781 -1.6763000010000155, 105.675652781 -1.6790156449999927, 105.67565278000001 -1.681646191000027, 105.67565278000001 -1.6831805580000037, 105.67102816699997 -1.683172309999975, 105.66891235100002 -1.683171886000025))",KADALUARSA
6702.0,SUMATERA,BUPATI,19,KEPULAUAN BANGKA BELITUNG,01,BANGKA,BELINYU,,IUP,PT,TIMAH TBK,3119012112014147,188.45/464/TAMBEN/2010,2010-04-27,2025-07-20,OPERASI PRODUKSI,1839.0,TIMAH,CNC-2,,19010410OP258,"LAUT DANTA, KEC. BELINYU","POLYGON ((105.78060836399999 -1.8060672660000137, 105.780619049 -1.7676381840000204, 105.76398725400003 -1.7676360990000148, 105.76399502599998 -1.7425865899999735, 105.77448646699997 -1.742645591999974, 105.774487051 -1.744074903000012, 105.77788533400002 -1.7440463589999808, 105.77783332000001 -1.7487957650000112, 105.780665199 -1.748821716000009, 105.78062969799998 -1.7499163009999847, 105.78306601899999 -1.7499514579999982, 105.78303042599998 -1.7508199299999774, 105.78644668800001 -1.750872849000018, 105.786465959 -1.7540661930000283, 105.78927989300001 -1.754074046000028, 105.78931818199999 -1.7596374970000284, 105.79197925300002 -1.7596182739999904, 105.79192783100001 -1.7656432109999969, 105.79431922700002 -1.7656421849999901, 105.79427731999999 -1.772906393000028, 105.79763969599998 -1.772904939, 105.79764216699999 -1.7786674629999766, 105.80092349799997 -1.7786027220000165, 105.800925592 -1.7834515659999965, 105.80407219300002 -1.7834682750000184, 105.80407306900003 -1.7854855580000049, 105.80696791600002 -1.7854933259999939, 105.80700484900001 -1.7877367940000113, 105.812390031 -1.7878068510000276, 105.81239100200003 -1.7900141530000155, 105.81498012999998 -1.7900220419999755, 105.81498126600002 -1.7925911219999762, 105.81786714200001 -1.792589826999972, 105.817877506 -1.7957288819999917, 105.81964859099998 -1.795728084000018, 105.81966881599999 -1.8006855209999912, 105.82466741399998 -1.8007375189999948, 105.824678705 -1.8058938400000102, 105.823797636 -1.805876153999975, 105.823797738 -1.8061023550000073, 105.81834959899999 -1.8060776980000242, 105.818292558 -1.7990306460000056, 105.81638662400002 -1.7990315040000269, 105.816331558 -1.7965618489999997, 105.81393116499999 -1.7965629259999787, 105.813947687 -1.7931886999999733, 105.80532605299999 -1.793156357999976, 105.80533172000003 -1.8060745029999907, 105.78060836399999 -1.8060672660000137))",KADALUARSA
8337.0,SUMATERA,BUPATI,19,KEPULAUAN BANGKA BELITUNG,06,BELITUNG TIMUR,,,IUP,PT,TIMAH TBK,3119062112014043,503/002/OP-L/BPPT/2015,2015-02-06,2025-07-21,OPERASI PRODUKSI,30910.0,TIMAH,CNC-17,,KW010APL,KAB BELITUNG TIMUR,"POLYGON ((108.27433400000001 -2.7642210000000205, 108.308539 -2.7641249999999786, 108.30865899999998 -2.807143999999994, 108.34819800000002 -2.807030999999995, 108.34893499999998 -3.05456700000002, 108.21823599999999 -3.0549690000000282, 108.21814499999999 -3.0240679999999998, 108.21103799999997 -3.0240890000000036, 108.21094 -2.990632000000005, 108.22279099999997 -2.9905969999999797, 108.22272099999998 -2.9666690000000244, 108.24476800000002 -2.966604000000018, 108.24460900000003 -2.9115059999999744, 108.258714 -2.911465000000021, 108.25868600000001 -2.902009000000021, 108.26281 -2.9019969999999944, 108.26279199999999 -2.895655999999974, 108.26905299999999 -2.8956380000000195, 108.26904100000002 -2.891447000000028, 108.276542 -2.8914250000000266, 108.27652999999998 -2.887243000000012, 108.28216300000003 -2.8872269999999958, 108.282152 -2.8836319999999773, 108.294666 -2.8835960000000114, 108.29464999999999 -2.878221999999994, 108.29714799999999 -2.878214000000014, 108.29704600000002 -2.8427639999999883, 108.29402800000003 -2.842772000000025, 108.29395799999998 -2.8178889999999797, 108.28748999999999 -2.817906999999991, 108.28747499999997 -2.812478999999996, 108.28209399999997 -2.812494000000015, 108.282059 -2.799812999999972, 108.27670499999999 -2.799827999999991, 108.27664299999998 -2.77721200000002, 108.27436999999998 -2.777218000000005, 108.27433400000001 -2.7642210000000205))",KADALUARSA
129245.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,03,BANGKA SELATAN,,KEPOSANG DAN TUKAK,IUP,PT,MITRA GAPURA MANDIRI SEJAHTERA,3119032112014067,188.4/076/ESDM/DPMPTSP/2020,2019-07-15,2029-07-16,OPERASI PRODUKSI,192.1,TIMAH,CNC-14,,,"DESA KEPOSANG DAN TUKAK, TUKAK SADAI, BANGKA SELATAN","POLYGON ((106.61094300000002 -2.982682000000011, 106.61831899999999 -2.982682000000011, 106.61831899999999 -2.9859270000000038, 106.63307600000002 -2.9859270000000038, 106.63307600000002 -2.9934109999999805, 106.62049400000001 -2.9934109999999805, 106.62049400000001 -2.9898130000000265, 106.61094300000002 -2.9898130000000265, 106.61094300000002 -2.982682000000011))",AKTIF
158779.0,SUMATERA,GUBERNUR,19,KEPULAUAN BANGKA BELITUNG,02,BELITUNG,MEMBALONG,,IUP,PT,TIMAH TBK,2119022112019127,188.44/1020/DPE/2016,2016-10-25,2026-07-20,OPERASI PRODUKSI,46.9,TIMAH,CNC-2,,,KEC. MEMBALONG KAB. BELITUNG,"POLYGON ((107.72360833300002 -3.13061944399999, 107.72360833300002 -3.129233333000002, 107.724413889 -3.129233333000002, 107.724413889 -3.1280888890000256, 107.72532222199999 -3.1280888890000256, 107.72532222199999 -3.127002778000019, 107.72655833300001 -3.127002778000019, 107.72655833300001 -3.1264583330000164, 107.728105556 -3.1264583330000164, 107.728105556 -3.1257916669999872, 107.728461111 -3.1257916669999872, 107.728461111 -3.1254916670000057, 107.72907777799998 -3.1254916670000057, 107.72907777799998 -3.1222472219999986, 107.73012499999999 -3.1222472219999986, 107.73012499999999 -3.123258333000024, 107.73148888899999 -3.123258333000024, 107.73148888899999 -3.13061944399999, 107.72360833300002 -3.13061944399999))",AKTIF
